deal_id,deal_amount,outcome,risk_score,win_probability,industry,sales_rep_id,cycle_bucket,risk_tier
D02980,5904,Won,56.2,43.8,EdTech,rep_7,Long (60-90d),High Risk
D02981,3470,Won,53.4,46.6,Ecommerce,rep_5,Fast (0-30d),Medium Risk
D02982,18023,Won,54.6,45.4,FinTech,rep_25,Long (60-90d),Medium Risk
D02983,18605,Lost,54.8,45.2,Ecommerce,rep_13,Long (60-90d),Medium Risk
D02984,95334,Lost,55.4,44.6,EdTech,rep_2,Very Long (90-120d),High Risk
D02985,6035,Won,55.4,44.6,HealthTech,rep_5,Medium (30-60d),High Risk
D02986,6256,Lost,54.6,45.4,HealthTech,rep_16,Very Long (90-120d),Medium Risk
D02987,81805,Won,54.0,46.0,SaaS,rep_1,Fast (0-30d),Medium Risk
D02988,5651,Won,52.9,47.1,HealthTech,rep_8,Fast (0-30d),Medium Risk
D02989,9351,Won,55.9,44.1,FinTech,rep_18,Medium (30-60d),High Risk
D02990,68717,Lost,53.5,46.5,Ecommerce,rep_16,Fast (0-30d),Medium Risk
D02991,19567,Won,55.0,45.0,HealthTech,rep_24,Long (60-90d),Medium Risk
D02992,15595,Lost,55.2,44.8,EdTech,rep_1,Very Long (90-120d),High Risk
D02993,76187,Lost,54.0,46.0,SaaS,rep_12,Very Long (90-120d),Medium Risk
D02994,48960,Won,54.1,45.9,SaaS,rep_20,Long (60-90d),Medium Risk
D02995,5049,Won,55.4,44.6,SaaS,rep_20,Medium (30-60d),High Risk
D02996,2661,Won,55.1,44.9,Ecommerce,rep_1,Very Long (90-120d),High Risk
D02997,5303,Lost,54.9,45.1,Ecommerce,rep_16,Very Long (90-120d),Medium Risk
D02998,6357,Lost,53.9,46.1,EdTech,rep_19,Long (60-90d),Medium Risk
D02999,10402,Won,54.1,45.9,FinTech,rep_5,Long (60-90d),Medium Risk
D03000,3686,Won,54.8,45.2,EdTech,rep_20,Very Long (90-120d),Medium Risk
D03001,13249,Lost,55.9,44.1,EdTech,rep_14,Medium (30-60d),High Risk
D03002,39610,Lost,55.2,44.8,HealthTech,rep_1,Long (60-90d),High Risk
D03003,71186,Won,56.1,43.9,HealthTech,rep_7,Medium (30-60d),High Risk
D03004,6622,Lost,55.7,44.3,Ecommerce,rep_22,Long (60-90d),High Risk
D03005,16509,Won,55.3,44.7,Ecommerce,rep_24,Long (60-90d),High Risk
D03006,94844,Won,56.8,43.2,Ecommerce,rep_22,Medium (30-60d),High Risk
D03007,23042,Won,54.7,45.3,FinTech,rep_16,Medium (30-60d),Medium Risk
D03008,4339,Won,55.1,44.9,Ecommerce,rep_14,Long (60-90d),High Risk
D03009,77734,Lost,56.0,44.0,EdTech,rep_24,Medium (30-60d),High Risk
D03010,4824,Won,56.3,43.7,EdTech,rep_18,Medium (30-60d),High Risk
D03011,16232,Lost,54.2,45.8,EdTech,rep_8,Long (60-90d),Medium Risk
D03012,6123,Lost,55.3,44.7,HealthTech,rep_2,Medium (30-60d),High Risk
D03013,7241,Lost,55.5,44.5,HealthTech,rep_25,Medium (30-60d),High Risk
D03014,33385,Won,55.3,44.7,FinTech,rep_13,Medium (30-60d),High Risk
D03015,11433,Lost,53.0,47.0,EdTech,rep_20,Fast (0-30d),Medium Risk
D03016,15814,Lost,54.6,45.4,Ecommerce,rep_9,Long (60-90d),Medium Risk
D03017,5490,Lost,54.8,45.2,FinTech,rep_11,Very Long (90-120d),Medium Risk
D03018,85891,Lost,54.6,45.4,SaaS,rep_21,Medium (30-60d),Medium Risk
D03019,11520,Lost,56.3,43.7,Ecommerce,rep_18,Medium (30-60d),High Risk
D03020,4585,Lost,54.8,45.2,Ecommerce,rep_11,Medium (30-60d),Medium Risk
D03021,11020,Lost,54.6,45.4,SaaS,rep_4,Very Long (90-120d),Medium Risk
D03022,58692,Lost,54.8,45.2,SaaS,rep_25,Very Long (90-120d),Medium Risk
D03023,2296,Lost,54.7,45.3,SaaS,rep_4,Very Long (90-120d),Medium Risk
D03024,5547,Won,54.7,45.3,SaaS,rep_1,Long (60-90d),Medium Risk
D03025,41356,Lost,53.6,46.4,Ecommerce,rep_1,Fast (0-30d),Medium Risk
D03026,3802,Lost,53.6,46.4,SaaS,rep_9,Fast (0-30d),Medium Risk
D03027,4172,Lost,55.6,44.4,FinTech,rep_22,Long (60-90d),High Risk
D03028,19736,Won,54.4,45.6,Ecommerce,rep_1,Long (60-90d),Medium Risk
D03029,24302,Lost,53.3,46.7,Ecommerce,rep_2,Fast (0-30d),Medium Risk
D03030,35450,Lost,53.9,46.1,FinTech,rep_2,Long (60-90d),Medium Risk
D03031,3884,Lost,54.8,45.2,HealthTech,rep_2,Very Long (90-120d),Medium Risk
D03032,2487,Lost,56.3,43.7,EdTech,rep_10,Very Long (90-120d),High Risk
D03033,34121,Lost,54.0,46.0,FinTech,rep_18,Fast (0-30d),Medium Risk
D03034,8802,Won,53.7,46.3,FinTech,rep_17,Fast (0-30d),Medium Risk
D03035,53437,Lost,54.6,45.4,SaaS,rep_2,Very Long (90-120d),Medium Risk
D03036,11868,Won,55.2,44.8,EdTech,rep_11,Medium (30-60d),High Risk
D03037,63570,Won,56.1,43.9,HealthTech,rep_14,Very Long (90-120d),High Risk
D03038,19210,Lost,52.7,47.3,FinTech,rep_21,Long (60-90d),Medium Risk
D03039,18897,Won,54.4,45.6,Ecommerce,rep_12,Medium (30-60d),Medium Risk
D03040,16743,Won,55.1,44.9,Ecommerce,rep_25,Very Long (90-120d),High Risk
D03041,38216,Won,53.3,46.7,Ecommerce,rep_4,Fast (0-30d),Medium Risk
D03042,2117,Lost,55.3,44.7,Ecommerce,rep_15,Medium (30-60d),High Risk
D03043,6424,Lost,54.2,45.8,SaaS,rep_10,Fast (0-30d),Medium Risk
D03044,19061,Lost,55.0,45.0,Ecommerce,rep_4,Long (60-90d),Medium Risk
D03045,7601,Lost,54.3,45.7,Ecommerce,rep_12,Long (60-90d),Medium Risk
D03046,10937,Won,53.4,46.6,Ecommerce,rep_11,Fast (0-30d),Medium Risk
D03047,13061,Lost,55.7,44.3,HealthTech,rep_15,Very Long (90-120d),High Risk
D03048,13897,Won,54.4,45.6,FinTech,rep_25,Very Long (90-120d),Medium Risk
D03049,63173,Won,54.6,45.4,EdTech,rep_8,Medium (30-60d),Medium Risk
D03050,3012,Lost,54.4,45.6,EdTech,rep_19,Very Long (90-120d),Medium Risk
D03051,19441,Lost,55.2,44.8,Ecommerce,rep_18,Fast (0-30d),High Risk
D03052,5946,Lost,55.0,45.0,HealthTech,rep_2,Very Long (90-120d),Medium Risk
D03053,94167,Won,52.8,47.2,SaaS,rep_3,Fast (0-30d),Medium Risk
D03054,5136,Lost,54.3,45.7,Ecommerce,rep_12,Very Long (90-120d),Medium Risk
D03055,13682,Lost,54.7,45.3,EdTech,rep_25,Long (60-90d),Medium Risk
D03056,4546,Won,55.8,44.2,EdTech,rep_7,Long (60-90d),High Risk
D03057,17069,Lost,54.9,45.1,EdTech,rep_8,Very Long (90-120d),Medium Risk
D03058,6184,Lost,55.3,44.7,Ecommerce,rep_15,Very Long (90-120d),High Risk
D03059,16852,Won,54.8,45.2,SaaS,rep_11,Very Long (90-120d),Medium Risk
D03060,48199,Lost,56.0,44.0,EdTech,rep_18,Long (60-90d),High Risk
D03061,32488,Lost,55.4,44.6,EdTech,rep_16,Very Long (90-120d),High Risk
D03062,2997,Lost,54.5,45.5,EdTech,rep_10,Fast (0-30d),Medium Risk
D03063,4554,Lost,55.3,44.7,SaaS,rep_20,Medium (30-60d),High Risk
D03064,56258,Won,55.4,44.6,SaaS,rep_6,Very Long (90-120d),High Risk
D03065,2374,Won,54.6,45.4,SaaS,rep_10,Fast (0-30d),Medium Risk
D03066,89557,Lost,54.0,46.0,Ecommerce,rep_3,Long (60-90d),Medium Risk
D03067,16177,Lost,55.5,44.5,Ecommerce,rep_15,Medium (30-60d),High Risk
D03068,2368,Lost,56.2,43.8,HealthTech,rep_6,Medium (30-60d),High Risk
D03069,8225,Won,55.5,44.5,FinTech,rep_22,Long (60-90d),High Risk
D03070,81813,Lost,54.9,45.1,FinTech,rep_9,Medium (30-60d),Medium Risk
D03071,4893,Won,55.5,44.5,HealthTech,rep_13,Medium (30-60d),High Risk
D03072,7631,Lost,54.9,45.1,HealthTech,rep_19,Very Long (90-120d),Medium Risk
D03073,10189,Lost,54.5,45.5,HealthTech,rep_20,Long (60-90d),Medium Risk
D03074,6802,Won,56.0,44.0,Ecommerce,rep_13,Very Long (90-120d),High Risk
D03075,10977,Lost,56.4,43.6,EdTech,rep_7,Medium (30-60d),High Risk
D03076,5547,Lost,55.0,45.0,FinTech,rep_6,Long (60-90d),Medium Risk
D03077,19592,Lost,54.7,45.3,HealthTech,rep_23,Long (60-90d),Medium Risk
D03078,17492,Won,53.4,46.6,EdTech,rep_21,Very Long (90-120d),Medium Risk
D03079,9710,Lost,55.5,44.5,Ecommerce,rep_23,Medium (30-60d),High Risk
D03080,16514,Won,53.7,46.3,SaaS,rep_12,Long (60-90d),Medium Risk
D03081,9463,Lost,54.6,45.4,SaaS,rep_3,Medium (30-60d),Medium Risk
D03082,10935,Lost,55.6,44.4,HealthTech,rep_7,Long (60-90d),High Risk
D03083,2225,Won,55.3,44.7,SaaS,rep_8,Medium (30-60d),High Risk
D03084,11257,Won,53.0,47.0,HealthTech,rep_20,Fast (0-30d),Medium Risk
D03085,14451,Lost,53.8,46.2,SaaS,rep_15,Fast (0-30d),Medium Risk
D03086,8438,Won,53.8,46.2,Ecommerce,rep_19,Long (60-90d),Medium Risk
D03087,2299,Won,55.8,44.2,HealthTech,rep_6,Long (60-90d),High Risk
D03088,13961,Lost,54.7,45.3,Ecommerce,rep_19,Medium (30-60d),Medium Risk
D03089,67436,Won,54.1,45.9,HealthTech,rep_20,Long (60-90d),Medium Risk
D03090,13050,Won,54.4,45.6,HealthTech,rep_7,Fast (0-30d),Medium Risk
D03091,90259,Won,55.3,44.7,FinTech,rep_14,Medium (30-60d),High Risk
D03092,16207,Lost,55.5,44.5,HealthTech,rep_10,Long (60-90d),High Risk
D03093,3378,Lost,55.1,44.9,Ecommerce,rep_13,Very Long (90-120d),High Risk
D03094,78254,Lost,55.3,44.7,SaaS,rep_13,Very Long (90-120d),High Risk
D03095,18295,Won,55.1,44.9,EdTech,rep_9,Very Long (90-120d),High Risk
D03096,3977,Lost,51.5,48.5,FinTech,rep_21,Fast (0-30d),Medium Risk
D03097,7109,Won,55.2,44.8,EdTech,rep_15,Very Long (90-120d),High Risk
D03098,5068,Lost,54.7,45.3,SaaS,rep_24,Long (60-90d),Medium Risk
D03099,14669,Lost,55.4,44.6,SaaS,rep_24,Very Long (90-120d),High Risk
D03100,3813,Won,54.8,45.2,EdTech,rep_3,Very Long (90-120d),Medium Risk
D03101,12219,Lost,53.9,46.1,HealthTech,rep_2,Fast (0-30d),Medium Risk
D03102,6763,Lost,55.1,44.9,Ecommerce,rep_13,Long (60-90d),High Risk
D03103,5228,Lost,54.8,45.2,Ecommerce,rep_5,Very Long (90-120d),Medium Risk
D03104,8879,Won,53.4,46.6,FinTech,rep_2,Fast (0-30d),Medium Risk
D03105,9805,Lost,54.5,45.5,EdTech,rep_13,Fast (0-30d),Medium Risk
D03106,3656,Lost,55.1,44.9,FinTech,rep_14,Long (60-90d),High Risk
D03107,82004,Lost,55.5,44.5,EdTech,rep_7,Long (60-90d),High Risk
D03108,72885,Won,53.1,46.9,Ecommerce,rep_11,Fast (0-30d),Medium Risk
D03109,7731,Lost,55.2,44.8,HealthTech,rep_6,Long (60-90d),High Risk
D03110,15564,Won,51.8,48.2,SaaS,rep_21,Fast (0-30d),Medium Risk
D03111,73900,Lost,54.8,45.2,EdTech,rep_1,Very Long (90-120d),Medium Risk
D03112,5313,Lost,54.4,45.6,EdTech,rep_14,Fast (0-30d),Medium Risk
D03113,19153,Won,54.7,45.3,EdTech,rep_24,Long (60-90d),Medium Risk
D03114,15576,Lost,56.5,43.5,EdTech,rep_22,Long (60-90d),High Risk
D03115,6211,Lost,54.2,45.8,SaaS,rep_15,Fast (0-30d),Medium Risk
D03116,84546,Won,55.0,45.0,SaaS,rep_11,Medium (30-60d),Medium Risk
D03117,6690,Lost,56.4,43.6,HealthTech,rep_7,Long (60-90d),High Risk
D03118,75486,Lost,53.2,46.8,FinTech,rep_25,Fast (0-30d),Medium Risk
D03119,37082,Lost,56.4,43.6,SaaS,rep_22,Medium (30-60d),High Risk
D03120,12028,Lost,53.4,46.6,FinTech,rep_9,Fast (0-30d),Medium Risk
D03121,4893,Lost,55.5,44.5,HealthTech,rep_7,Long (60-90d),High Risk
D03122,9530,Lost,55.2,44.8,EdTech,rep_1,Long (60-90d),High Risk
D03123,70398,Won,54.5,45.5,EdTech,rep_2,Long (60-90d),Medium Risk
D03124,58970,Lost,55.9,44.1,Ecommerce,rep_23,Medium (30-60d),High Risk
D03125,46813,Lost,55.2,44.8,HealthTech,rep_24,Very Long (90-120d),High Risk
D03126,6311,Won,55.5,44.5,Ecommerce,rep_6,Very Long (90-120d),High Risk
D03127,37236,Lost,54.9,45.1,SaaS,rep_4,Long (60-90d),Medium Risk
D03128,88937,Lost,54.9,45.1,EdTech,rep_11,Long (60-90d),Medium Risk
D03129,19906,Lost,53.7,46.3,SaaS,rep_24,Fast (0-30d),Medium Risk
D03130,87174,Won,54.0,46.0,FinTech,rep_19,Very Long (90-120d),Medium Risk
D03131,73375,Won,54.6,45.4,HealthTech,rep_2,Long (60-90d),Medium Risk
D03132,66176,Lost,54.6,45.4,EdTech,rep_12,Medium (30-60d),Medium Risk
D03133,12915,Won,53.1,46.9,EdTech,rep_16,Fast (0-30d),Medium Risk
D03134,48419,Lost,55.2,44.8,EdTech,rep_5,Medium (30-60d),High Risk
D03135,19644,Won,53.4,46.6,EdTech,rep_20,Fast (0-30d),Medium Risk
D03136,2864,Lost,56.5,43.5,SaaS,rep_22,Medium (30-60d),High Risk
D03137,6801,Won,53.7,46.3,Ecommerce,rep_25,Fast (0-30d),Medium Risk
D03138,5076,Lost,54.8,45.2,HealthTech,rep_16,Very Long (90-120d),Medium Risk
D03139,34834,Won,54.6,45.4,FinTech,rep_9,Very Long (90-120d),Medium Risk
D03140,4986,Won,54.8,45.2,EdTech,rep_12,Medium (30-60d),Medium Risk
D03141,5473,Lost,54.9,45.1,Ecommerce,rep_22,Fast (0-30d),Medium Risk
D03142,59521,Lost,53.8,46.2,FinTech,rep_3,Very Long (90-120d),Medium Risk
D03143,63205,Won,56.4,43.6,EdTech,rep_18,Medium (30-60d),High Risk
D03144,26058,Won,55.0,45.0,Ecommerce,rep_3,Medium (30-60d),Medium Risk
D03145,8547,Won,55.6,44.4,SaaS,rep_7,Very Long (90-120d),High Risk
D03146,10650,Won,55.2,44.8,SaaS,rep_2,Very Long (90-120d),High Risk
D03147,85506,Lost,56.0,44.0,FinTech,rep_6,Medium (30-60d),High Risk
D03148,89769,Lost,53.7,46.3,EdTech,rep_17,Fast (0-30d),Medium Risk
D03149,5709,Won,54.5,45.5,FinTech,rep_5,Very Long (90-120d),Medium Risk
D03150,15126,Won,55.3,44.7,Ecommerce,rep_5,Medium (30-60d),High Risk
D03151,19210,Lost,55.1,44.9,Ecommerce,rep_14,Long (60-90d),High Risk
D03152,15772,Lost,53.2,46.8,SaaS,rep_20,Fast (0-30d),Medium Risk
D03153,70334,Lost,53.9,46.1,SaaS,rep_19,Long (60-90d),Medium Risk
D03154,60757,Won,56.2,43.8,SaaS,rep_7,Medium (30-60d),High Risk
D03155,92813,Lost,55.3,44.7,SaaS,rep_9,Medium (30-60d),High Risk
D03156,2997,Lost,54.3,45.7,HealthTech,rep_19,Very Long (90-120d),Medium Risk
D03157,3125,Lost,56.4,43.6,HealthTech,rep_7,Medium (30-60d),High Risk
D03158,11338,Lost,55.9,44.1,SaaS,rep_10,Medium (30-60d),High Risk
D03159,70468,Lost,57.0,43.0,Ecommerce,rep_22,Medium (30-60d),High Risk
D03160,5156,Lost,54.4,45.6,FinTech,rep_11,Very Long (90-120d),Medium Risk
D03161,4092,Won,54.1,45.9,HealthTech,rep_8,Long (60-90d),Medium Risk
D03162,13818,Won,53.9,46.1,FinTech,rep_6,Fast (0-30d),Medium Risk
D03163,79757,Lost,55.0,45.0,HealthTech,rep_12,Very Long (90-120d),Medium Risk
D03164,65560,Lost,54.8,45.2,Ecommerce,rep_11,Long (60-90d),Medium Risk
D03165,26509,Won,54.5,45.5,EdTech,rep_21,Medium (30-60d),Medium Risk
D03166,73838,Lost,55.3,44.7,Ecommerce,rep_6,Long (60-90d),High Risk
D03167,25315,Lost,54.2,45.8,FinTech,rep_20,Medium (30-60d),Medium Risk
D03168,16662,Won,52.0,48.0,EdTech,rep_21,Fast (0-30d),Medium Risk
D03169,19522,Won,54.6,45.4,Ecommerce,rep_20,Very Long (90-120d),Medium Risk
D03170,11174,Lost,54.6,45.4,Ecommerce,rep_21,Medium (30-60d),Medium Risk
D03171,2629,Won,55.4,44.6,Ecommerce,rep_4,Medium (30-60d),High Risk
D03172,2903,Lost,55.2,44.8,EdTech,rep_2,Medium (30-60d),High Risk
D03173,10942,Won,54.4,45.6,Ecommerce,rep_12,Medium (30-60d),Medium Risk
D03174,64532,Won,56.4,43.6,HealthTech,rep_14,Medium (30-60d),High Risk
D03175,27096,Won,55.6,44.4,Ecommerce,rep_13,Medium (30-60d),High Risk
D03176,77229,Won,54.9,45.1,Ecommerce,rep_2,Medium (30-60d),Medium Risk
D03177,3456,Won,55.0,45.0,SaaS,rep_15,Very Long (90-120d),Medium Risk
D03178,6705,Lost,55.5,44.5,SaaS,rep_9,Very Long (90-120d),High Risk
D03179,15750,Lost,55.6,44.4,HealthTech,rep_10,Very Long (90-120d),High Risk
D03180,19196,Won,53.1,46.9,EdTech,rep_11,Fast (0-30d),Medium Risk
D03181,18689,Won,56.1,43.9,SaaS,rep_18,Very Long (90-120d),High Risk
D03182,67844,Won,53.8,46.2,Ecommerce,rep_8,Long (60-90d),Medium Risk
D03183,5017,Lost,54.5,45.5,FinTech,rep_23,Long (60-90d),Medium Risk
D03184,11822,Lost,54.4,45.6,HealthTech,rep_21,Medium (30-60d),Medium Risk
D03185,9823,Won,55.4,44.6,SaaS,rep_6,Very Long (90-120d),High Risk
D03186,69896,Lost,55.3,44.7,Ecommerce,rep_15,Long (60-90d),High Risk
D03187,3939,Won,55.0,45.0,FinTech,rep_25,Long (60-90d),Medium Risk
D03188,69600,Lost,56.1,43.9,HealthTech,rep_7,Medium (30-60d),High Risk
D03189,98926,Lost,55.9,44.1,EdTech,rep_24,Medium (30-60d),High Risk
D03190,39561,Lost,54.4,45.6,HealthTech,rep_19,Very Long (90-120d),Medium Risk
D03191,20879,Lost,55.4,44.6,HealthTech,rep_13,Long (60-90d),High Risk
D03192,7908,Lost,54.7,45.3,HealthTech,rep_22,Fast (0-30d),Medium Risk
D03193,9987,Lost,54.0,46.0,FinTech,rep_1,Long (60-90d),Medium Risk
D03194,9114,Won,54.7,45.3,SaaS,rep_1,Very Long (90-120d),Medium Risk
D03195,73243,Lost,53.3,46.7,FinTech,rep_17,Fast (0-30d),Medium Risk
D03196,8815,Lost,55.1,44.9,HealthTech,rep_15,Very Long (90-120d),High Risk
D03197,18608,Lost,53.6,46.4,FinTech,rep_14,Fast (0-30d),Medium Risk
D03198,93784,Lost,55.4,44.6,HealthTech,rep_19,Medium (30-60d),High Risk
D03199,11353,Lost,55.0,45.0,SaaS,rep_24,Very Long (90-120d),Medium Risk
D03200,9734,Won,53.8,46.2,SaaS,rep_24,Fast (0-30d),Medium Risk
D03201,10141,Lost,55.3,44.7,SaaS,rep_9,Medium (30-60d),High Risk
D03202,63659,Won,55.3,44.7,HealthTech,rep_10,Long (60-90d),High Risk
D03203,3017,Lost,54.6,45.4,SaaS,rep_3,Long (60-90d),Medium Risk
D03204,10436,Lost,54.1,45.9,FinTech,rep_19,Long (60-90d),Medium Risk
D03205,2307,Won,54.9,45.1,SaaS,rep_16,Medium (30-60d),Medium Risk
D03206,19857,Lost,54.7,45.3,EdTech,rep_8,Medium (30-60d),Medium Risk
D03207,56276,Won,53.6,46.4,Ecommerce,rep_9,Fast (0-30d),Medium Risk
D03208,17654,Won,53.6,46.4,Ecommerce,rep_4,Fast (0-30d),Medium Risk
D03209,77736,Won,53.6,46.4,Ecommerce,rep_17,Fast (0-30d),Medium Risk
D03210,68958,Won,55.0,45.0,EdTech,rep_11,Long (60-90d),Medium Risk
D03211,9292,Lost,54.4,45.6,HealthTech,rep_3,Long (60-90d),Medium Risk
D03212,4028,Won,55.1,44.9,EdTech,rep_16,Medium (30-60d),High Risk
D03213,24540,Won,54.0,46.0,SaaS,rep_13,Fast (0-30d),Medium Risk
D03214,46144,Lost,54.3,45.7,SaaS,rep_14,Fast (0-30d),Medium Risk
D03215,72394,Lost,54.0,46.0,SaaS,rep_8,Long (60-90d),Medium Risk
D03216,12912,Lost,54.7,45.3,EdTech,rep_16,Very Long (90-120d),Medium Risk
D03217,2011,Won,55.5,44.5,SaaS,rep_18,Long (60-90d),High Risk
D03218,17604,Lost,53.1,46.9,HealthTech,rep_11,Fast (0-30d),Medium Risk
D03219,8615,Won,52.6,47.4,Ecommerce,rep_12,Fast (0-30d),Medium Risk
D03220,7628,Won,54.9,45.1,EdTech,rep_11,Very Long (90-120d),Medium Risk
D03221,13598,Lost,53.6,46.4,HealthTech,rep_23,Fast (0-30d),Medium Risk
D03222,52259,Won,54.8,45.2,EdTech,rep_8,Medium (30-60d),Medium Risk
D03223,26499,Lost,55.0,45.0,FinTech,rep_14,Long (60-90d),Medium Risk
D03224,4928,Lost,54.2,45.8,FinTech,rep_5,Long (60-90d),Medium Risk
D03225,58150,Won,53.7,46.3,EdTech,rep_16,Fast (0-30d),Medium Risk
D03226,53173,Lost,54.3,45.7,EdTech,rep_17,Fast (0-30d),Medium Risk
D03227,5211,Won,54.5,45.5,SaaS,rep_11,Very Long (90-120d),Medium Risk
D03228,77572,Lost,54.8,45.2,EdTech,rep_4,Very Long (90-120d),Medium Risk
D03229,3455,Lost,52.9,47.1,SaaS,rep_3,Fast (0-30d),Medium Risk
D03230,55433,Won,56.0,44.0,FinTech,rep_10,Medium (30-60d),High Risk
D03231,72005,Lost,55.7,44.3,SaaS,rep_7,Very Long (90-120d),High Risk
D03232,2988,Won,55.7,44.3,FinTech,rep_10,Medium (30-60d),High Risk
D03233,16413,Won,54.3,45.7,SaaS,rep_12,Medium (30-60d),Medium Risk
D03234,3528,Won,55.0,45.0,EdTech,rep_15,Long (60-90d),Medium Risk
D03235,3013,Lost,56.2,43.8,FinTech,rep_18,Very Long (90-120d),High Risk
D03236,11567,Won,55.7,44.3,HealthTech,rep_18,Long (60-90d),High Risk
D03237,2101,Lost,55.7,44.3,HealthTech,rep_13,Medium (30-60d),High Risk
D03238,8164,Lost,55.4,44.6,EdTech,rep_25,Medium (30-60d),High Risk
D03239,5671,Won,55.2,44.8,HealthTech,rep_25,Very Long (90-120d),High Risk
D03240,19605,Lost,54.9,45.1,SaaS,rep_2,Very Long (90-120d),Medium Risk
D03241,58287,Won,54.0,46.0,HealthTech,rep_1,Fast (0-30d),Medium Risk
D03242,98426,Lost,55.4,44.6,EdTech,rep_5,Medium (30-60d),High Risk
D03243,77261,Won,52.8,47.2,HealthTech,rep_19,Fast (0-30d),Medium Risk
D03244,50662,Lost,54.5,45.5,HealthTech,rep_11,Very Long (90-120d),Medium Risk
D03245,17446,Won,56.0,44.0,HealthTech,rep_22,Long (60-90d),High Risk
D03246,43677,Lost,53.0,47.0,Ecommerce,rep_12,Fast (0-30d),Medium Risk
D03247,75886,Won,54.5,45.5,HealthTech,rep_19,Medium (30-60d),Medium Risk
D03248,19795,Won,55.2,44.8,FinTech,rep_16,Medium (30-60d),High Risk
D03249,57034,Lost,54.6,45.4,SaaS,rep_20,Very Long (90-120d),Medium Risk
D03250,7770,Lost,56.2,43.8,FinTech,rep_18,Medium (30-60d),High Risk
D03251,56631,Lost,55.3,44.7,HealthTech,rep_9,Long (60-90d),High Risk
D03252,24531,Won,52.8,47.2,FinTech,rep_20,Fast (0-30d),Medium Risk
D03253,34383,Won,56.0,44.0,SaaS,rep_1,Medium (30-60d),High Risk
D03254,11758,Lost,53.4,46.6,EdTech,rep_1,Fast (0-30d),Medium Risk
D03255,10304,Lost,55.6,44.4,Ecommerce,rep_14,Medium (30-60d),High Risk
D03256,7188,Won,54.3,45.7,Ecommerce,rep_3,Very Long (90-120d),Medium Risk
D03257,5630,Won,55.3,44.7,HealthTech,rep_3,Very Long (90-120d),High Risk
D03258,6079,Won,54.4,45.6,HealthTech,rep_20,Long (60-90d),Medium Risk
D03259,76621,Won,54.3,45.7,EdTech,rep_19,Long (60-90d),Medium Risk
D03260,11988,Won,53.3,46.7,FinTech,rep_12,Long (60-90d),Medium Risk
D03261,2620,Won,54.2,45.8,Ecommerce,rep_3,Long (60-90d),Medium Risk
D03262,15710,Won,53.7,46.3,FinTech,rep_6,Fast (0-30d),Medium Risk
D03263,10103,Won,53.7,46.3,EdTech,rep_21,Very Long (90-120d),Medium Risk
D03264,9711,Won,54.6,45.4,FinTech,rep_3,Medium (30-60d),Medium Risk
D03265,4394,Won,53.3,46.7,EdTech,rep_11,Fast (0-30d),Medium Risk
D03266,39233,Won,56.6,43.4,HealthTech,rep_22,Medium (30-60d),High Risk
D03267,88515,Won,54.1,45.9,SaaS,rep_19,Very Long (90-120d),Medium Risk
D03268,5587,Lost,54.1,45.9,Ecommerce,rep_16,Long (60-90d),Medium Risk
D03269,79830,Won,54.5,45.5,EdTech,rep_2,Long (60-90d),Medium Risk
D03270,64771,Won,55.4,44.6,SaaS,rep_14,Medium (30-60d),High Risk
D03271,92813,Won,54.9,45.1,SaaS,rep_16,Very Long (90-120d),Medium Risk
D03272,13698,Lost,54.1,45.9,SaaS,rep_11,Long (60-90d),Medium Risk
D03273,71288,Lost,54.5,45.5,EdTech,rep_2,Long (60-90d),Medium Risk
D03274,9329,Lost,55.6,44.4,Ecommerce,rep_1,Medium (30-60d),High Risk
D03275,27149,Lost,53.3,46.7,FinTech,rep_21,Medium (30-60d),Medium Risk
D03276,19252,Won,55.6,44.4,EdTech,rep_24,Very Long (90-120d),High Risk
D03277,87652,Lost,56.5,43.5,Ecommerce,rep_22,Medium (30-60d),High Risk
D03278,24100,Lost,55.7,44.3,HealthTech,rep_15,Very Long (90-120d),High Risk
D03279,6050,Lost,55.0,45.0,FinTech,rep_13,Very Long (90-120d),Medium Risk
D03280,23012,Won,56.2,43.8,Ecommerce,rep_18,Very Long (90-120d),High Risk
D03281,4239,Won,56.4,43.6,Ecommerce,rep_10,Medium (30-60d),High Risk
D03282,2673,Won,54.7,45.3,Ecommerce,rep_15,Long (60-90d),Medium Risk
D03283,57390,Lost,54.3,45.7,FinTech,rep_8,Medium (30-60d),Medium Risk
D03284,94225,Won,56.2,43.8,EdTech,rep_22,Very Long (90-120d),High Risk
D03285,9656,Lost,54.4,45.6,SaaS,rep_20,Very Long (90-120d),Medium Risk
D03286,57029,Won,55.1,44.9,HealthTech,rep_4,Long (60-90d),High Risk
D03287,9371,Won,54.0,46.0,FinTech,rep_12,Medium (30-60d),Medium Risk
D03288,5888,Won,54.1,45.9,Ecommerce,rep_8,Long (60-90d),Medium Risk
D03289,7592,Won,56.0,44.0,Ecommerce,rep_7,Very Long (90-120d),High Risk
D03290,10022,Lost,54.2,45.8,FinTech,rep_4,Long (60-90d),Medium Risk
D03291,2094,Won,51.9,48.1,SaaS,rep_21,Fast (0-30d),Medium Risk
D03292,19057,Won,53.5,46.5,Ecommerce,rep_21,Very Long (90-120d),Medium Risk
D03293,54801,Won,54.7,45.3,Ecommerce,rep_11,Very Long (90-120d),Medium Risk
